"b54580a1-3e65-4504-9d76-c53118fc225e","30%"
"d79c81ab-2f35-4adf-98ad-6a1e52a3c0cb","30%"
"364df544-b54e-4888-a52e-f0f488d4dc47","30%"
"6975d7ee-7897-4bbe-b9ce-dab2a20573c4","30%"
"ad9002d5-e24e-4d8d-aa60-eecb5695867c","30%"
"19d0de79-c152-4e95-8a5f-229dadf43c16","30%"
"8d26e993-c057-4630-a63c-715bb9271ef2","30%"
"ccf6f556-76d3-4094-b5db-7aa4395d6924","30%"
"cbf664c4-c6e4-4f74-b8a1-bea0c68e5351","30%"
"2b6c5fa3-a991-4f21-8340-006ed833877e","30%"
"382b963c-95ad-4ece-8b8f-ed14b7651823","30%"
"0216b4dc-b3b7-4a65-a5ef-386ecc0475bb","30%"
"6510ec43-3b99-4e1b-a671-d596207fab23","30%"
"80364325-edf6-4a1a-86e3-fa362aeae9f1","30%"
"21c815eb-bce2-46f7-9a2d-da8a05d698c0","30%"
"41ce5f2c-789a-43ce-a64d-7eb7d6fadd79","30%"
"f4036d4a-3299-4dd1-8394-5c558ce53de0","30%"
"07eeaca2-9f2a-4822-9a2d-0240bac7c000","30%"
"27f98301-18a9-4cd5-b654-824f2df6734b","30%"
"0a3996a3-3a77-4f18-b35f-b7aa2cb32d78","30%"
"83887f29-ac55-40c4-94f2-0ec958634334","30%"
"e309da72-1c60-46b9-9bd6-85bac343c912","30%"
"c81a0949-0413-476a-b137-ac5f54955ada","30%"
"c12aff45-7594-4f3c-918d-496dc87c6401","30%"
"fc58a10e-45f1-4cf0-be2d-12538d0270c3","30%"
"4da57203-2eb9-4921-8b08-fb35b73d1d93","30%"
"d53d7ad4-2c46-4fec-8fa5-a4a5ad31974e","30%"
"acaffa58-df25-4bc8-82ba-7fb9b6ecbed5","30%"
"785aef6d-31c5-447d-93c8-ab4fac45378c","30%"
"77d7e5c1-1133-4309-aeee-1890929fe116","30%"
"d8284da0-2489-4565-8810-76b5ab3a51c5","30%"
"bc53aa0d-2cdf-4111-a478-7c097f90e972","30%"
"0e199962-f13f-4dc3-8100-69e854747217","30%"
"a8807184-d361-4a65-8eb2-48c113b8e261","30%"
"e32bc0c1-28c5-493f-9ab5-3f3a25e1f88f","30%"
"d4c72af5-522b-4a00-afaf-863a2546dd63","30%"
"4184cc91-03cc-4e17-a0d3-c223f50d5efa","30%"
"f919967f-6532-4a5a-a2ae-ae43b3d50209","30%"
"4f4686a7-9663-4767-86fc-f74f66c3e7a2","30%"
"52735808-6546-4fe3-90c0-b7bed2e6bf6a","30%"
"a6d7e020-3017-46e8-b24c-c7cdb38bcaaa","30%"
"f207c449-f04b-49d0-8504-c2f481b2ae98","30%"
"fffe2671-905e-486f-a4da-4d4cb8794d2c","30%"
"6dee3f77-9b7d-4ec2-8713-1d898add38cf","30%"
"67c519e6-3693-4fb7-8fc1-3a760367674e","30%"
"56872900-a32a-4667-b51d-b36d3d10c24f","30%"
"35c50f19-8a7e-4e54-b14b-7c5fe88567b3","30%"
"0d18cfed-48d3-44c9-9112-21fb7a9627e8","30%"
"ac601351-4b1e-48e7-b951-6d3da57812c4","30%"
"f27d6486-92a6-4182-bce5-b711658c0aea","30%"
"4d1f2ec5-2656-4e6d-bf7d-c25f5e8659b8","30%"
"d4544399-dda3-4752-9f6c-361ec8a7e9a2","30%"
"24c40aaf-8dc7-41ff-9979-ea1c1af28c82","30%"
"6fd668b3-360e-4c42-94a1-36ae304b075a","30%"
"9e892fd9-f4bc-439e-b44c-8973134dfb96","30%"
"47982bc7-15ce-4ee3-bb15-b5f14eaf9bde","30%"
"7300d018-0099-4c9b-94e0-13d022a2d734","30%"
"893fa646-ee3b-45b2-9ac7-9f5f94f43ec3","30%"
"3a094841-b977-43c9-b7b5-b221a29d53e3","30%"
"c5fe13e3-8321-42ea-8eee-237718e3d281","30%"
"810c5395-2b01-4ed2-8924-fda39dbaea2f","30%"
"c25f9a11-8901-427a-acb5-cc174f56da65","30%"
"d5ba7e17-de5d-4e23-ad9e-0abb8bfab294","30%"
"bb9e24f7-ffd3-4b64-8da2-02e4bf44faba","30%"
"6f59c145-8598-41e7-8b4e-dee5f40cfa69","30%"
"27414e0b-77e4-489a-b857-9f410e7ad260","30%"
"db05b4f5-5a78-4909-b118-5f9b471fcb8b","30%"
"30c137f2-20fb-4cf1-aae0-3ab16968d76d","30%"
"f24b17f4-1457-469f-b1e9-9018d81cd4d5","30%"
"752c0945-4279-4e8b-a719-44de87f790a4","30%"
"37e18f52-cacb-4138-9cff-65049274e77a","30%"
"2d5d93f6-451f-4bd8-82b0-04e0166f44ae","30%"
"9318cd73-c6e9-4bce-a2ef-eaedc87ee82a","30%"
"6fe31d70-64b5-4b02-aa14-86189780d5b6","30%"
"534f87aa-7070-4b9e-a0a7-d68a0af8afcd","30%"
"f0dabb79-aeba-47d4-88b2-58e59bcbea56","30%"
"88f3416d-d704-4b46-aeed-6b2bf78e0b3f","30%"
"460e74a5-95f2-44f3-a8d7-2b03fe58c732","30%"
"347ff603-73f8-4a3d-904d-6de470b6a5d2","30%"
"7e687977-b450-4d2c-9b5b-4d4bb1babc98","30%"
"3387561f-12cb-4833-bf80-50b1c6d10242","30%"
"4cbc5e22-679d-442c-9a51-a58e2e2c8c78","30%"
"a94b95f0-7a0a-434f-824d-73957619616d","30%"
"b9c07c2e-e05c-46cb-831d-f82c1219c6b8","30%"
"a8fcf704-0251-487b-9a3b-26000ac35e6d","30%"
"9ec94411-e93d-4b21-a3e0-908293a158b3","30%"
"7b0f8ef8-293d-4c80-8dc4-b2c2a90b5917","30%"
"cf640c2c-6307-49bb-abab-9ffe022fa720","30%"
"820d532b-4aa1-4de4-ba7a-793c117565c9","30%"
"be8ec77b-c775-4344-b42c-f66ef212c5e7","30%"
"6a42863f-be6e-4103-838a-803798aac61d","30%"
"370f4366-eb42-4a5f-b687-b241863e0104","30%"
"a577928b-df47-4876-9986-0aae30a8b05f","30%"
"7d7917db-2448-4ab4-a9e4-0b190fa0ab0d","30%"
"ede3302c-ce6b-4c6d-b06b-1b0e6749df06","30%"
"7abe3ac7-84e2-4032-a1fc-ce72c0504164","30%"
"6e6cc1a0-97c8-4e54-ae35-be32fba4dc40","30%"
"99e83d94-daf8-467a-ac3c-cd94d7a378a4","30%"
"7e2e93c7-777f-4711-8d4d-65a4060eb1c2","30%"
"4bdf1e42-0014-4495-b634-140ba52ddc3a","30%"
"75b34a80-8ad7-4e96-ba50-a37d68e0e32c","30%"
"02fef7af-5243-45e2-a903-95147758c73e","30%"
"149b6549-7fd4-45c6-85ba-efa966050625","30%"
"5d4202ab-2a20-47f2-a6fa-2da79ff563d4","30%"
"73df9a25-f14c-46ad-8528-da49647b4908","30%"
"8479c889-8dc6-481f-b0f3-0287dc8269ad","30%"
"cff0bd95-977a-4992-ba5a-acb25a3646ea","30%"
"be67bff3-dda3-4f74-989e-8309f0f26ccd","30%"
"86974c67-6140-48db-9240-c4ac68b62e0d","30%"
"d895789c-6bfd-4a2f-a110-93a9eb3885a9","30%"
"74dda2a5-7a03-4a13-9fd2-f1a6f95d7ed3","30%"
"0b096b0b-6598-41a2-8138-de1e4e0fe8c7","30%"
"ce2e7fae-8acf-4248-9d51-c3e6bdaa67ac","30%"
"5989bf2c-a7fc-4e73-bb38-f11da666770e","30%"
"2cdc09bb-0769-4337-afeb-c763c5dd5aa4","30%"
"a5029d4d-68e3-4d1b-9e68-23e46ab239d9","30%"
"5e4f6aec-cc82-49cd-b5c4-5c06639eb364","30%"
"9a4e1e9d-f2f7-451f-8309-95c0656daaf5","30%"
"bb35f0d1-b12c-443a-a626-f05d837b6753","30%"
"42d7d4c2-29f0-4bba-8f7e-0fb53d40fd81","30%"
"c5a31a7f-ee55-496d-9c3e-e4e9bc5effdf","30%"
"fdc9b622-b42f-451d-8c54-42310a90f893","30%"
"10f73f54-c0fc-4e7a-8f0a-4c0e1c566626","30%"
"a8bd2d76-6d27-48b2-b32d-e68724dfc9ee","30%"
"c08a0c73-746e-4607-9250-96797029837c","30%"
"2f52e9ff-fec7-48e0-9eec-6b1d49f6bb28","30%"
"4aaf5e47-6736-485c-8842-30afd46d3664","30%"
"9ac43b8f-9aea-4262-84e4-6a6da84b7af0","30%"
"a5d2eefe-d810-4547-9ee0-841da9432eed","30%"
"149b6baf-906f-424b-9f85-31bc455670cc","30%"
"d0ee1237-9bb0-4853-ba92-ce13a6ff08de","30%"
"6dada8bd-b669-410d-97a2-0adce70c9f08","30%"
"8fcce2c9-ee5b-40f6-8948-450d71f50e68","30%"
"6466d54f-74de-476f-8524-dc487352d083","30%"
"8c519998-9812-42df-9832-101e49b9ec2f","30%"
"6a2f817a-fb55-4268-b268-59b26aea19d7","30%"
"bc5b7d2f-9c55-42e1-9781-3b8c505f7171","30%"
"6b2345a3-a43f-4ea3-8c14-c3dfde5c41d5","30%"
"63f555b0-412e-48f2-8556-dd709c316944","30%"
"d4933dca-44b0-4032-adc7-a08979fd753e","30%"
"57a51781-6aa3-4374-8312-3911f1d96775","30%"
"7cf65114-d1d5-4079-997e-8d4f86abf5be","30%"
"3fa1af56-e370-4818-a826-96d495db003e","30%"
"609b22a0-bfe5-4006-890e-05e4edffa2e4","30%"
"d05ffa22-4d97-4995-97c3-0faabe3ffd5e","30%"
"9b1b51e8-075d-43f6-98f8-fcff42546d2a","30%"
"0cf7b47f-23b8-4887-a422-01314a83d2cb","30%"
"70e89c17-48f9-4805-95c9-c5ed000dfe1a","30%"
"f8ec401b-6f39-4830-9df2-3aa85ee7f0b9","30%"
"2de1a354-b6d4-4115-9ce9-9051a9c3946e","30%"
"593a0a9a-deaf-407b-a8b5-9612dc32e057","30%"
"f55b32c1-f783-45cf-8f10-98cfcfff8b80","30%"
"a0c7c101-9ae0-4744-a6df-093345e05b1b","30%"
"83b8d38d-4408-483c-a635-c0fa5b3e5650","30%"
"6e3989aa-0ace-4655-ace2-f1966269ca1d","30%"
"b0343701-845c-46af-910d-a4ea1f91b038","30%"
"b6a5facd-576a-4e26-8c2b-ac1e1ea9a665","30%"
"fac19edd-5006-445e-955f-7e411819f482","30%"
"6e97d956-ba08-4d4a-8c73-577438b93fd0","30%"
"a9fab572-163f-44d3-9023-85a054b1cc67","30%"
"b47a97fb-421f-4aec-bc62-c53f09ba539e","30%"
"109133c3-23a7-4a41-a0d7-821cd99939b5","30%"
"9be97151-4422-4db3-8a6b-4e3b3e42e306","30%"
"54b6ce46-d287-4169-9e6b-aa4e76023f17","30%"
"a8ac8ea0-dfa3-4c34-9134-59b6ba15f09b","30%"
"3b10c6f6-d92f-41c4-b796-863e61235caa","30%"
"baf8309e-59b1-4aaf-81ac-8924dc4695df","30%"
"687989b4-7338-45ba-aa35-f93d6100556d","30%"
"cac0ae52-7553-44b3-9ed8-6f57dc049166","30%"
"3ee5899f-639f-45ba-b90f-d8c5843389d5","30%"
"751f1b9b-149a-47fb-b0d9-7e2495ffd40a","30%"
"533f23e5-67b9-44be-9636-8776a94c8cc6","30%"
"e4b39eed-f7dd-4d38-9815-c72868ba6055","30%"
"0edd8bdd-9450-496c-aa38-47036c49be15","30%"
"0c24db4a-627e-4ead-883d-f9c9547a18d9","30%"
"5b47032a-36bb-4c6a-a93e-e7d5f169b852","30%"
"49f3690a-8359-41af-8c02-045a1d68ec44","30%"
"0a00186c-60b7-4fc0-b373-5122e62285c2","30%"
"f1d5c049-65c2-431e-9d35-8173075e693b","30%"
"98ef6253-ef5b-424d-99f4-c341decb1ea7","30%"
"920a0713-deac-453d-8c58-4b730e880f0e","30%"
"eca169fd-dbe0-4a5f-a60c-fbc6b026cb1f","30%"
"eb67c59b-a6a0-46a5-b390-096b2fc4626f","30%"
"adb0f0c0-b3b3-42d7-baeb-30e3e2bc5210","30%"
"45744592-c521-4572-b764-d7c54c1802b7","30%"
"b8250db9-d7f8-47b3-b3ee-608364b53b8f","30%"
"dc649101-dfa4-4311-a312-a22f79f4a603","30%"
"608cb777-8b46-4272-aed0-b663b2123703","15%"
"ba746696-0cd1-48d2-972e-ebc8066288c6","30%"
"8e68e1ae-4eb1-4476-abe1-6ac119c55670","30%"
"789a4d91-04de-43e8-889d-f17587edcd4a","15%"
"a4b81705-b12e-4154-90f1-89eea3467e78","15%"
"29239d73-8d3b-4f02-841d-09b4fc124f7a","15%"
"c0f56334-d4a4-4024-a6fe-2f65e3522a6a","15%"
"ac861da7-8bf1-42ba-9092-47164ad16eca","15%"
"47f424a2-05a9-46c5-976b-a1817752446b","15%"
"982426c7-7e57-4a27-8496-7beecd712f9d","15%"
"dcbbcabc-0014-4526-8f37-dee92264504a","15%"
"968b7c42-9151-4f75-be63-1d0d5d4f9f27","15%"
"6febc2d0-6178-4f77-b1cb-461f7643b718","15%"
"4e6f6577-9fd7-4a0e-9f53-0e0a76473582","15%"
"0faba495-de01-497f-8556-6e4206dd30cc","15%"
"b173e98c-3bb2-4717-a4e7-30d16d18baa7","15%"
"f1053ce6-101b-4ca1-ab79-c2e93b3ee8f2","15%"
"42842337-9abd-408e-9783-11325d96dd0b","15%"
"d1f395b7-5ab3-44d1-b249-238385ae7ed8","15%"
"bf506d1d-b42f-4e24-bf2a-1b9cca576bb2","15%"
"facdc937-4f35-4d35-ba6e-43fdc6966a40","30%"
"53115065-8936-4d06-b757-fc222a66f98c","30%"
"fcd95d41-498d-49b5-8f51-f628f691906f","30%"
"c4a57a1a-8078-4c27-a530-7bb9900f4c99","15%"
"39e415fb-9a21-4e59-8c72-f5e86436647e","30%"
"fc172673-63b0-4ad7-a99b-fbf34f97d28d","30%"
"f3d955eb-6d02-4079-8ea2-a2614f1151c1","30%"
"a7c3358c-9209-47e4-8a13-28064e244501","30%"
"ba244854-32e9-4ef2-b133-ff6a4ff2e33d","30%"
"9d933a3a-cce7-47e8-af27-60bac680eed1","30%"
"c34031b5-0fc7-4596-9499-2f3cdec96bb2","30%"
"7ffdfee3-6365-4fc5-8d0f-fe29053e474c","30%"
"f3155310-d755-418a-8ff9-378191ec1709","30%"
"48416006-84b8-4fbd-8b04-eebfda129314","30%"
"f373e012-338b-431d-a531-e1b521b2459b","30%"
"d99676c2-ce10-4427-a8f1-250bb08bfb23","30%"
"b23ce298-c21b-41e6-b5db-8c233353a184","30%"
"db90dc11-b9b9-4b7c-a551-756819118c19","30%"
"76ef6a41-2ae6-4867-99e3-a258f499661b","30%"
"d2e538ad-0eae-4ae9-b2ee-517fc43d037b","30%"
"67be8a4d-2da4-47eb-b47d-8f0c3a49ddc5","30%"
"3a44af15-a0f2-4cbf-8390-07be615128be","30%"
"c067bf27-cfe9-406f-b63b-5bf84a012719","30%"
"cf1d3192-5257-4089-9cbb-a132875e155c","30%"
"0b6916e7-ce29-4b72-a6fd-618a79dd5016","30%"
"10f2a662-0aeb-49c9-8b1b-1eb96664736a","30%"
"57f0ee96-94d4-4d8d-badc-88b6f8814f0e","30%"
"4f01ff6f-2751-4faf-8005-dfde122296ff","30%"
"e6aa664d-b807-4055-ad2c-44a3449c15bf","30%"
"53f070c9-a85c-4158-91d3-ee14715fdfdf","30%"
"c65d0294-5180-4812-b832-59a0c5b41101","30%"
"cb06a932-e514-47b4-be1e-cb0fae0f5a5d","30%"
"31713b42-072d-4db2-8bdc-c5303878de60","30%"
"bc3d5a7e-3460-4281-9cde-2709a3c3964b","30%"
"b29a4f1a-68de-4b62-b56e-1a586650249e","30%"
"c00a47d2-47fc-40ee-ae92-e67a71ea5ae6","30%"
"07eefb11-6bcd-4eba-b02f-21d74ce34674","30%"
"91006b7d-f327-4531-9e04-95000a8cc779","30%"
"c0a47ab4-5043-4abc-aa16-abdcfecd6830","30%"
"7750b803-cf12-47b9-9c9f-31f031b06670","30%"
"f05818ae-70ef-468c-a6f3-8834c7fd49cd","30%"
"262d812e-cf43-43a9-a04c-6823b7e4a28d","30%"
"d3a51d71-37e7-4405-8760-1507ef900e27","30%"
"5a3d98b0-79f9-4806-a17b-75618e763145","30%"
"8116a01c-2ab2-41f4-b4c0-6e89570c4561","30%"
"a0595f53-8e64-408e-8ece-c495b9d152f5","30%"
"9141c65d-e3fb-4eac-858d-463454cbf68d","30%"
"06382583-470b-4228-ae61-08a6984fcc2d","30%"
"4e7c5d55-1bdc-4cce-a3d9-e055616bb56b","30%"
"9aef5db6-025a-474d-a2f4-af019aae6779","30%"
"65cb62cf-4600-4f1c-8b6a-c67ad40b7011","30%"
"e1a65a68-6cb7-43a2-ad13-bed4e7d70f91","30%"
"8ef57b51-840e-4fd3-b2ce-78789ae9953e","30%"
"604ea01b-3906-4c3e-b4a8-29ecec252e6e","30%"
"9b4de0c3-eaf0-40ac-93f9-7d9679c63570","30%"
"0b527280-8791-444d-924a-dfee8016d593","30%"
"064f44fd-c24e-4bb2-932e-bdfe1db663af","30%"
"34727b24-0fd1-4df8-aaa2-a8cec36c6b99","30%"
"556d5cc4-ce6d-413d-afbf-684c384baf53","30%"
"992a8a33-497c-4d38-aa2e-5bce39f1ac4b","30%"
"5dd3094b-7bb4-4c25-af5b-cd4bbd78a920","30%"
"02e24ca0-cbf3-47e6-b76a-f1c0c47d1735","30%"
"40ecd183-af57-4e6b-9fff-2ff9d75e79b3","30%"
"2d20fd5f-4d27-4782-9874-655dda0c5de8","30%"
"9ca048a2-bc32-4b87-96e6-cd96b31e2357","30%"
"1ad1eca4-31bb-48b5-b4b4-3d839440a6df","30%"
"67847b36-9245-4633-9d0e-8fa93ecef754","30%"
"c8c7ecc2-145a-4937-99cb-1d199b1f788d","30%"
"4f912664-1ec7-4f81-9afd-4942a7aa5023","30%"
"cd1cadc0-10ff-4f86-9274-1148c7d9dff3","30%"
"35b98e33-97ad-4af4-81cd-0312dda6f2ca","30%"
"623af4f0-8cbf-4fb7-8f07-9416bd63487d","30%"
"21f2a880-29b7-4076-bc2c-d8892c7bf5cb","30%"
"df96d877-eff1-418f-bf6d-bb8dbfb10b92","30%"
"06e8fa06-f7bb-4ade-9720-bafba0062d01","30%"
"4a0f8d02-d138-4a82-8764-4e81c6590a24","30%"
"d709a577-3483-4348-b8db-82b67fd140da","30%"
"36671fc2-d16e-4954-b995-a6874a7b88d2","30%"
"f1e2898b-da9f-4c09-a5e3-8d15e87c753a","30%"
"e9088a5e-eed4-4410-a9d7-6a178c3f683d","30%"
"7167d52c-3408-4ea9-baa6-6ce8b952bfcf","30%"
"65a1b701-7455-4422-a6f3-f8475f9ee24b","30%"
"5306fd97-9ccf-4963-b319-6341547e8ffe","30%"
"171bb9a4-3624-40e7-9920-7a21b2cbc416","30%"
"d2966623-ec4c-405a-94d7-4b22393bb1e3","30%"
"0646c826-3228-41f0-91fa-7ba5f3d7e813","30%"
"37361f27-4eec-47a4-93b9-aa56e8282c06","30%"
"160b9c30-ed24-40c5-9e73-c83bc5eade52","30%"
"72021cfc-60da-4365-a556-80212bc39021","30%"
"fa115d80-63f8-4bec-be15-e5c28b02726c","30%"
"77234f34-011b-45ea-8b7d-b0245ddcb90a","30%"
"18c35422-11b7-4998-8287-d3691d6ac4b6","30%"
"c78d47cc-7bcd-451b-bd63-d6e998049820","30%"
"2534b926-dffa-4d3a-b3e2-95a750f0897d","30%"
"39a27609-3bb2-4a39-bfb0-d53cb24e8fbb","30%"
"d1bd47af-2154-431c-aea3-d6c2faec5b1c","30%"
"7dfb42cd-adf9-4796-ab05-d01a5f33a790","30%"
"d8e40178-9400-48ac-b28e-7cc5968b21c7","30%"
"c9eada2d-fa3e-4f2e-9b0f-ce1b42ae8320","30%"
"567038ce-10f4-4144-846e-8b0ac8402e7d","30%"
"40627c2e-90b5-4e0d-aa4e-b9a58cf77d89","30%"
"05edb96a-a2c5-4219-a1c8-79c92ede6233","30%"
"e83ed713-5f6c-42e8-8392-f6ba987a2158","30%"
"c3379508-70d5-4a71-839f-28a3da79c022","30%"
"96beca12-b518-43f5-8a19-d7b2b4e2573a","30%"
"4ff247da-c803-46c9-87df-9b7825057e5b","30%"
"55167255-b047-455c-95cf-699ad7e94bbd","30%"
"2a294ab7-ca60-45e0-a1b1-17b306e4cf1b","30%"
"782a3682-898f-4711-b09d-8d0482c622f0","30%"
"f925cb9b-9a89-4085-8b94-0bd2545b1ed8","30%"
"9756a8ba-0646-4bae-9deb-547920ff939e","30%"
"5cb28bdb-7b19-4bd7-b165-d50b8ac870d7","30%"
"ebcbc130-79f3-453a-afb4-b508a0d651e4","30%"
"1500fb44-ce63-4701-bfa6-5187dfbfadd4","30%"
"950ea98e-f07f-4e94-9d0e-43b797bf597b","30%"
"45e97e63-610d-4d87-b47c-c5a08b2c448a","30%"
"c50add20-dc4c-4ace-b1d1-a79fa5f1c6e1","30%"
"5ece3d59-d60f-41d4-aa6a-3d58c6bc5fe7","30%"
"5099e172-9e5d-486d-aba5-74284b3bbbf1","30%"
"3ed2a400-0411-45e6-bc9d-12625857e5aa","30%"
"f6a249e6-9d03-4a0a-87e2-a3975404aa2f","30%"
